# CHIME Latency Histogram - Range
# Bucket size: 500 ns
# Total samples: 9000000
# Format: latency_ns	count
1024000	1367
1024500	1454
1025000	1438
1025500	1460
1026000	1473
1026500	1397
1027000	1518
1027500	1490
1028000	1368
1028500	1463
1029000	1467
1029500	1393
1030000	1344
1030500	1399
1031000	1382
1031500	1451
1032000	1384
1032500	1398
1033000	1373
1033500	1385
1034000	1330
1034500	1353
1035000	1352
1035500	1291
1036000	1384
1036500	1387
1037000	1385
1037500	1326
1038000	1355
1038500	1300
1039000	1328
1039500	1324
1040000	1347
1040500	1340
1041000	1293
1041500	1360
1042000	1264
1042500	1325
1043000	1278
1043500	1279
1044000	1280
1044500	1306
1045000	1282
1045500	1351
1046000	1254
1046500	1330
1047000	1306
1047500	1198
1048000	1246
1048500	1284
1049000	1233
1049500	1215
1050000	1258
1050500	1237
1051000	1213
1051500	1208
1052000	1258
1052500	1311
1053000	1249
1053500	1238
1054000	1239
1054500	1235
1055000	1212
1055500	1226
1056000	1206
1056500	1249
1057000	1223
1057500	1217
1058000	1175
1058500	1154
1059000	1220
1059500	1165
1060000	1180
1060500	1244
1061000	1152
1061500	1181
1062000	1144
1062500	1231
1063000	1203
1063500	1179
1064000	1162
1064500	1112
1065000	1151
1065500	1180
1066000	1159
1066500	1123
1067000	1190
1067500	1136
1068000	1139
1068500	1156
1069000	1129
1069500	1124
1070000	1141
1070500	1075
1071000	1132
1071500	1110
1072000	1153
1072500	1057
1073000	1153
1073500	1116
1074000	1050
1074500	1097
1075000	1106
1075500	1096
1076000	1117
1076500	1050
1077000	1029
1077500	1146
1078000	1060
1078500	1071
1079000	1050
1079500	1038
1080000	1074
1080500	1038
1081000	1086
1081500	1048
1082000	1009
1082500	1012
1083000	1057
1083500	1031
1084000	1036
1084500	1045
1085000	1002
1085500	955
1086000	1018
1086500	1045
1087000	958
1087500	974
1088000	1061
1088500	947
1089000	1029
1089500	1002
1090000	990
1090500	1014
1091000	974
1091500	954
1092000	1006
1092500	977
1093000	973
1093500	949
1094000	924
1094500	957
1095000	983
1095500	981
1096000	914
1096500	929
1097000	929
1097500	984
1098000	937
1098500	923
1099000	937
1099500	931
1100000	924
1100500	931
1101000	886
1101500	927
1102000	935
1102500	931
1103000	907
1103500	926
1104000	922
1104500	949
1105000	935
1105500	922
1106000	897
1106500	918
1107000	888
1107500	918
1108000	899
1108500	834
1109000	890
1109500	931
1110000	883
1110500	923
1111000	906
1111500	861
1112000	869
1112500	859
1113000	856
1113500	827
1114000	824
1114500	868
1115000	888
1115500	858
1116000	821
1116500	817
1117000	800
1117500	822
1118000	864
1118500	811
1119000	802
1119500	821
1120000	821
1120500	769
1121000	852
1121500	834
1122000	806
1122500	793
1123000	773
1123500	836
1124000	822
1124500	802
1125000	800
1125500	750
1126000	782
1126500	773
1127000	784
1127500	866
1128000	802
1128500	787
1129000	798
1129500	764
1130000	724
1130500	767
1131000	732
1131500	738
1132000	737
1132500	790
1133000	753
1133500	785
1134000	738
1134500	768
1135000	727
1135500	710
1136000	692
1136500	700
1137000	752
1137500	745
1138000	692
1138500	737
1139000	738
1139500	719
1140000	674
1140500	704
1141000	732
1141500	734
1142000	716
1142500	749
1143000	716
1143500	687
1144000	653
1144500	734
1145000	709
1145500	681
1146000	666
1146500	684
1147000	703
1147500	660
1148000	627
1148500	668
1149000	683
1149500	649
1150000	665
1150500	662
1151000	679
1151500	647
1152000	746
1152500	639
1153000	626
1153500	611
1154000	606
1154500	657
1155000	640
1155500	668
1156000	620
1156500	660
1157000	683
1157500	631
1158000	699
1158500	631
1159000	627
1159500	631
1160000	600
1160500	624
1161000	626
1161500	630
1162000	629
1162500	605
1163000	557
1163500	584
1164000	600
1164500	633
1165000	607
1165500	620
1166000	606
1166500	603
1167000	604
1167500	623
1168000	600
1168500	524
1169000	579
1169500	551
1170000	547
1170500	597
1171000	551
1171500	605
1172000	570
1172500	541
1173000	538
1173500	539
1174000	573
1174500	578
1175000	565
1175500	560
1176000	571
1176500	517
